FileName,Header_COMMENT,Header_CREATION_DATE,Header_ORIGINATOR,Header_MESSAGE_FOR,Header_MESSAGE_ID,Metadata_TCA,Metadata_MISS_DISTANCE,Metadata_RELATIVE_SPEED,Metadata_relativeStateVector_RELATIVE_POSITION_R,Metadata_relativeStateVector_RELATIVE_POSITION_T,Metadata_relativeStateVector_RELATIVE_POSITION_N,Metadata_relativeStateVector_RELATIVE_VELOCITY_R,Metadata_relativeStateVector_RELATIVE_VELOCITY_T,Metadata_relativeStateVector_RELATIVE_VELOCITY_N,Metadata_START_SCREEN_PERIOD,Metadata_STOP_SCREEN_PERIOD,Metadata_SCREEN_VOLUME_FRAME,Metadata_SCREEN_VOLUME_SHAPE,Metadata_SCREEN_VOLUME_X,Metadata_SCREEN_VOLUME_Y,Metadata_SCREEN_VOLUME_Z,Metadata_SCREEN_ENTRY_TIME,Metadata_SCREEN_EXIT_TIME,Object1_OBJECT,Object1_OBJECT_DESIGNATOR,Object1_CATALOG_NAME,Object1_OBJECT_NAME,Object1_INTERNATIONAL_DESIGNATOR,Object1_OBJECT_TYPE,Object1_EPHEMERIS_NAME,Object1_COVARIANCE_METHOD,Object1_MANEUVERABLE,Object1_REF_FRAME,Object2_OBJECT,Object2_OBJECT_DESIGNATOR,Object2_CATALOG_NAME,Object2_OBJECT_NAME,Object2_INTERNATIONAL_DESIGNATOR,Object2_OBJECT_TYPE,Object2_EPHEMERIS_NAME,Object2_COVARIANCE_METHOD,Object2_MANEUVERABLE,Object2_REF_FRAME,Object2_GRAVITY_MODEL,Object2_ATMOSPHERIC_MODEL,Object2_N_BODY_PERTURBATIONS,Object2_SOLAR_RAD_PRESSURE,Object2_EARTH_TIDES,Covariance_CR_R,Covariance_CT_R,Covariance_CT_T,Covariance_CN_R,Covariance_CN_T,Covariance_CN_N,Covariance_CRDOT_R,Covariance_CRDOT_T,Covariance_CRDOT_N,Covariance_CRDOT_RDOT,Covariance_CTDOT_R,Covariance_CTDOT_T,Covariance_CTDOT_N,Covariance_CTDOT_RDOT,Covariance_CTDOT_TDOT,Covariance_CNDOT_R,Covariance_CNDOT_T,Covariance_CNDOT_N,Covariance_CNDOT_RDOT,Covariance_CNDOT_TDOT,Covariance_CNDOT_NDOT,Covariance_CDRG_R,Covariance_CDRG_T,Covariance_CDRG_N,Covariance_CDRG_RDOT,Covariance_CDRG_TDOT,Covariance_CDRG_NDOT,Covariance_CDRG_DRG,Covariance_CSRP_R,Covariance_CSRP_T,Covariance_CSRP_N,Covariance_CSRP_RDOT,Covariance_CSRP_TDOT,Covariance_CSRP_NDOT,Covariance_CSRP_DRG,Covariance_CSRP_SRP
CAESAR_ALM_0.xml,EVENT_ID:CA-24001A-90094A-202312021836,2023-11-24T04:11:19.791,CAESAR,SAT_1,ALM_GEO_16138706,2023-12-02T18:37:14.909,4489.645939664205,725.2670595212819,316.53081440936666,4446.914712328937,530.7338771409572,-0.5057018836219709,-85.87419690617949,720.1650326126438,2023-11-24T01:55:36.856,2023-12-08T01:55:36.856,RTN,ELLIPSOID,50000.0,50000.0,50000.0,2023-12-02T18:36:06.247,2023-12-02T18:38:23.571,OBJECT1,00001,SATCAT,SAT_1,2024-001A,UNKNOWN,2024-001A_SAT_1_OPER_20231123T150500_S20231123T150000_E20231227T120000.jspoc,CALCULATED,YES,ITRF,OBJECT2,20923,SATCAT,GORIZONT 21,1990-094A,UNKNOWN,almLe20231123_105416Au20231123_070042,CALCULATED,NO,ITRF,EIGEN GL04S: 24D 24O,NONE,"MOON,SUN",YES,NO,1320.7507837107614,-9.14271436336378E-12,258044.62796478329,3.552713678800501E-15,-5.6843418860808015E-14,51719.45401639349,-2.931106691996671E-16,-18.80417288034545,-6.938893903907228E-18,0.0013702936600647876,0.09624546833092146,-5.558361556163992E-16,1.4162390878091902E-18,-4.0074154180066573E-20,7.013579161552798E-6,-9.364057927428949E-19,1.5233132037927031E-18,-2.389289639821686E-21,-1.595752164593865E-23,5.047721430929952E-23,-7.257507892734565E-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAESAR_ALM_1.xml,EVENT_ID:CA-24001A-90094A-202312021836,2023-11-24T19:09:06.149,CAESAR,SAT_1,ALM_GEO_16138835,2023-12-02T18:37:14.909,4487.9919699161055,725.2670597848127,316.41369071276085,4445.292426254398,530.4050748684994,-0.5056981898086044,-85.87418004906678,720.1650348907175,2023-11-24T16:47:22.393,2023-12-08T16:47:22.393,RTN,ELLIPSOID,50000.0,50000.0,50000.0,2023-12-02T18:36:06.246,2023-12-02T18:38:23.571,OBJECT1,00001,SATCAT,SAT_1,2024-001A,UNKNOWN,2024-001A_SAT_1_OPER_20231124T150500_S20231124T150000_E20231227T120000.jspoc,CALCULATED,YES,ITRF,OBJECT2,20923,SATCAT,GORIZONT 21,1990-094A,UNKNOWN,almLe20231123_105416Au20231123_070042,CALCULATED,NO,ITRF,EIGEN GL04S: 24D 24O,NONE,"MOON,SUN",YES,NO,1317.6900000000026,-3.3668623444782497E-12,227528.4895987507,7.105427357601002E-15,4.973799150320701E-14,45330.00372820221,5.536190402595162E-16,-16.58040737942765,0.0,0.0012082438966328388,0.09602242355815294,-3.0593094299027947E-16,-3.049318610115481E-19,3.471075870912536E-20,6.997325490806892E-6,0.0,0.0,0.0,-2.263083535492954E-29,6.717700478699588E-29,5.169873968664531E-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAESAR_ALM_2.xml,EVENT_ID:CA-24001A-90094A-202312021836,2023-11-25T04:04:24.094,CAESAR,SAT_1,ALM_GEO_16138979,2023-12-02T18:37:14.908,4488.5596164318995,725.2670595024235,316.5397258715355,4445.88574555255,530.1603245256016,-0.5056942185665567,-85.87419827880065,720.1650324353595,2023-11-25T01:53:08.238,2023-12-09T01:53:08.238,RTN,ELLIPSOID,50000.0,50000.0,50000.0,2023-12-02T18:36:06.247,2023-12-02T18:38:23.571,OBJECT1,00001,SATCAT,SAT_1,2024-001A,UNKNOWN,2024-001A_SAT_1_OPER_20231124T150500_S20231124T150000_E20231227T120000.jspoc,CALCULATED,YES,ITRF,OBJECT2,20923,SATCAT,GORIZONT 21,1990-094A,UNKNOWN,almLe20231123_105416Au20231123_070042,CALCULATED,NO,ITRF,EIGEN GL04S: 24D 24O,NONE,"MOON,SUN",YES,NO,1317.6900000000066,1.4057699448954963E-11,227528.48946343208,1.4210854715202004E-14,7.105427357601002E-15,45330.003699315566,-1.9894432238751203E-16,-16.580407370210338,0.0,0.0012082438960080565,0.09602242356187989,-5.890752372440953E-16,2.642742795433417E-19,9.06098005075848E-21,6.997325491350067E-6,-1.5206092591948515E-19,-9.577450385782722E-19,-5.161436788722467E-22,1.0095454424691448E-22,3.191501189947724E-23,-4.897670116849748E-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAESAR_ALM_3.xml,EVENT_ID:CA-24001A-90094A-202312021836,2023-11-25T18:34:17.945,CAESAR,SAT_1,ALM_GEO_16139104,2023-12-02T18:37:14.807,4879.397776383366,725.2582288296398,687.159093051933,4796.681688661105,572.8698095328781,-0.5115660093072114,-85.9255763613924,720.1500066738088,2023-11-25T16:26:03.703,2023-12-09T16:26:03.703,RTN,ELLIPSOID,50000.0,50000.0,50000.0,2023-12-02T18:36:06.194,2023-12-02T18:38:23.419,OBJECT1,00001,SATCAT,SAT_1,2024-001A,UNKNOWN,2024-001A_SAT_1_OPER_20231124T150500_S20231124T150000_E20231227T120000.jspoc,CALCULATED,YES,ITRF,OBJECT2,20923,SATCAT,GORIZONT 21,1990-094A,UNKNOWN,almLe20231125_104640Au20231125_070111,CALCULATED,NO,ITRF,EIGEN GL04S: 24D 24O,NONE,"MOON,SUN",YES,NO,1317.6900000000066,4.8430426335954735E-12,227528.45594286761,-7.105427357601002E-15,3.552713678800501E-14,45329.99654363148,1.45469607768043E-15,-16.58040508693215,-3.469446951953614E-18,0.0012082437412390976,0.09602242448516246,-1.6064445051054306E-16,-3.8624702394796095E-19,-5.514805065955366E-21,6.99732562591256E-6,-1.5205459084810618E-19,-9.57743960859423E-19,1.1779206887545984E-21,1.0893325629753704E-22,6.67720981593075E-24,-1.2689160764770783E-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAESAR_ALM_4.xml,EVENT_ID:CA-24001A-90094A-202312021836,2023-11-26T03:43:01.057,CAESAR,SAT_1,ALM_GEO_16139234,2023-12-02T18:37:14.807,4878.9476978616485,725.2582289396487,687.1124896351758,4796.211000625572,573.0332473208595,-0.5115698516340896,-85.9255693958864,720.1500076129663,2023-11-26T01:35:11.430,2023-12-10T01:35:11.430,RTN,ELLIPSOID,50000.0,50000.0,50000.0,2023-12-02T18:36:06.194,2023-12-02T18:38:23.420,OBJECT1,00001,SATCAT,SAT_1,2024-001A,UNKNOWN,2024-001A_SAT_1_OPER_20231124T150500_S20231124T150000_E20231227T120000.jspoc,CALCULATED,YES,ITRF,OBJECT2,20923,SATCAT,GORIZONT 21,1990-094A,UNKNOWN,almLe20231125_104640Au20231125_070111,CALCULATED,NO,ITRF,EIGEN GL04S: 24D 24O,NONE,"MOON,SUN",YES,NO,1317.689999999999,-2.3837598561726736E-12,227528.45606801618,2.4868995751603507E-14,-6.394884621840902E-14,45329.99657034717,-3.7486290113686316E-17,-16.580405095456737,-3.469446951953614E-18,0.0012082437418169253,0.09602242448171584,-1.7104922191662461E-15,1.145188544687814E-18,6.2597371068742E-20,6.997325625410165E-6,-4.1350801665234724E-19,-1.3072940909018295E-19,-1.705213768016957E-21,1.0095428667867478E-22,3.191582222642862E-23,2.722037589142637E-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAESAR_ALM_5.xml,EVENT_ID:CA-24001A-90094A-202312021836,2023-11-26T18:23:05.316,CAESAR,SAT_1,ALM_GEO_16139359,2023-12-02T18:37:14.729,4938.585600907787,725.2595902909958,662.6421957111613,4859.438270809427,579.9937500952103,-0.5135013053321249,-85.92243836957354,720.151750820686,2023-11-26T16:19:32.617,2023-12-10T16:19:32.617,RTN,ELLIPSOID,50000.0,50000.0,50000.0,2023-12-02T18:36:06.125,2023-12-02T18:38:23.334,OBJECT1,00001,SATCAT,SAT_1,2024-001A,UNKNOWN,2024-001A_SAT_1_OPER_20231124T150500_S20231124T150000_E20231227T120000.jspoc,CALCULATED,YES,ITRF,OBJECT2,20923,SATCAT,GORIZONT 21,1990-094A,UNKNOWN,almLe20231126_104510Au20231126_050111,CALCULATED,NO,ITRF,EIGEN GL04S: 24D 24O,NONE,"MOON,SUN",YES,NO,1317.6899999999996,1.277949968070402E-12,227528.4302328943,-2.4868995751603507E-14,1.4210854715202004E-14,45329.99105528582,-9.04665068985483E-16,-16.580403335678586,0.0,0.0012082436225327466,0.09602242519331378,-1.1866598402682011E-15,2.303929616531697E-19,1.0749795690978713E-19,6.9973257291211295E-6,4.263797023895905E-20,2.7425093078443005E-18,-1.5678308618642317E-22,-7.979136368343294E-24,2.523863709262135E-23,6.710993658114265E-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAESAR_ALM_6.xml,EVENT_ID:CA-24001A-90094A-202312021836,2023-11-27T03:13:34.263,CAESAR,SAT_1,ALM_GEO_16139477,2023-12-02T18:37:14.730,4938.317049507645,725.2595903427414,662.5801336113352,4859.136222837176,580.308552334989,-0.5135068081315864,-85.92242955409758,720.1517519206631,2023-11-27T01:19:07.215,2023-12-11T01:19:07.215,RTN,ELLIPSOID,50000.0,50000.0,50000.0,2023-12-02T18:36:06.125,2023-12-02T18:38:23.334,OBJECT1,00001,SATCAT,SAT_1,2024-001A,UNKNOWN,2024-001A_SAT_1_OPER_20231124T150500_S20231124T150000_E20231227T120000.jspoc,CALCULATED,YES,ITRF,OBJECT2,20923,SATCAT,GORIZONT 21,1990-094A,UNKNOWN,almLe20231126_104510Au20231126_050111,CALCULATED,NO,ITRF,EIGEN GL04S: 24D 24O,NONE,"MOON,SUN",YES,NO,1317.689999999998,-5.498795863090322E-12,227528.4304014197,1.4210854715202004E-14,-4.263256414560601E-14,45329.991091261174,-9.897563048007554E-16,-16.580403347157812,0.0,0.0012082436233108505,0.09602242518867211,-8.804082489852716E-16,5.827586677109586E-19,-1.0440851406229044E-20,6.997325728444596E-6,8.270160351341E-19,2.614591013143269E-19,2.229891644616966E-23,-1.0095410585133056E-22,-3.1916394203409045E-23,-2.7220356989953197E-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAESAR_ALM_7.xml,EVENT_ID:CA-24001A-90094A-202312021836,2023-11-27T17:59:17.890,CAESAR,SAT_1,ALM_GEO_16139628,2023-12-02T18:37:14.729,4957.482785078997,725.2617029441896,606.4633411954006,4885.546135695568,583.3324404924039,-0.5147607772460847,-85.91489736108811,720.1547772460318,2023-11-27T16:09:11.585,2023-12-11T16:09:11.585,RTN,ELLIPSOID,50000.0,50000.0,50000.0,2023-12-02T18:36:06.127,2023-12-02T18:38:23.330,OBJECT1,00001,SATCAT,SAT_1,2024-001A,UNKNOWN,2024-001A_SAT_1_OPER_20231124T150500_S20231124T150000_E20231227T120000.jspoc,CALCULATED,YES,ITRF,OBJECT2,20923,SATCAT,GORIZONT 21,1990-094A,UNKNOWN,almLe20231127_110107Au20231127_055058,CALCULATED,NO,ITRF,EIGEN GL04S: 24D 24O,NONE,"MOON,SUN",YES,NO,1317.6899999999996,-1.5968282252032395E-11,227528.43015506555,1.4210854715202004E-14,-4.973799150320701E-14,45329.991038671586,-8.774363478630462E-16,-16.580403330377205,0.0,0.0012082436221733989,0.09602242519545783,2.250505263314898E-16,2.236166980751353E-19,-3.7981963994914213E-20,6.997325729433563E-6,-4.1350652703218453E-19,-1.307339763758058E-19,-3.399278061190286E-21,2.3937297382695318E-23,-7.571557494022365E-23,5.716388870657861E-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAESAR_ALM_8.xml,EVENT_ID:CA-24001A-90094A-202312021836,2023-11-28T03:10:30.600,CAESAR,SAT_1,ALM_GEO_16139783,2023-12-02T18:37:14.729,4957.720483960714,725.2617029776949,606.4393638630471,4885.812200248761,583.1490709427607,-0.5147567860769862,-85.91489390486022,720.1547776949577,2023-11-28T01:21:23.183,2023-12-12T01:21:23.183,RTN,ELLIPSOID,50000.0,50000.0,50000.0,2023-12-02T18:36:06.127,2023-12-02T18:38:23.330,OBJECT1,00001,SATCAT,SAT_1,2024-001A,UNKNOWN,2024-001A_SAT_1_OPER_20231124T150500_S20231124T150000_E20231227T120000.jspoc,CALCULATED,YES,ITRF,OBJECT2,20923,SATCAT,GORIZONT 21,1990-094A,UNKNOWN,almLe20231127_110107Au20231127_055058,CALCULATED,NO,ITRF,EIGEN GL04S: 24D 24O,NONE,"MOON,SUN",YES,NO,1317.6899999999948,1.684757888753552E-11,227528.43008014237,-1.4210854715202004E-14,-3.552713678800501E-14,45329.991022677605,1.7434140340156362E-16,-16.580403325273764,-6.938893903907228E-18,0.0012082436218274692,0.0960224251975218,-1.1503904519495885E-15,-2.1006417091906648E-19,7.696812606126137E-20,6.997325729734309E-6,1.5204837977615887E-19,9.577470304419423E-19,5.16143556581932E-22,-1.0893321816362671E-22,-6.677831910623853E-24,1.2689161468411387E-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAESAR_ALM_9.xml,EVENT_ID:CA-24001A-90094A-202312021836,2023-11-28T18:06:44.647,CAESAR,SAT_1,ALM_GEO_16139927,2023-12-02T18:37:14.729,4957.200273189419,725.2617030575661,606.40002695535,4885.257704987767,583.4129855217901,-0.5147622062618546,-85.91488817126965,720.1547784555418,2023-11-28T16:15:12.392,2023-12-12T16:15:12.392,RTN,ELLIPSOID,50000.0,50000.0,50000.0,2023-12-02T18:36:06.127,2023-12-02T18:38:23.330,OBJECT1,00001,SATCAT,SAT_1,2024-001A,UNKNOWN,2024-001A_SAT_1_OPER_20231128T150500_S20231128T150000_E20231227T120000.jspoc,CALCULATED,YES,ITRF,OBJECT2,20923,SATCAT,GORIZONT 21,1990-094A,UNKNOWN,almLe20231127_110107Au20231127_055058,CALCULATED,NO,ITRF,EIGEN GL04S: 24D 24O,NONE,"MOON,SUN",YES,NO,1124.019726772075,-1.5056567104210217E-12,154128.12338840586,1.5987211554602254E-14,-4.973799150320701E-14,28201.915144221253,-7.014923581252774E-16,-11.231591799495884,-3.469446951953614E-18,8.184661668306061E-4,0.08190932626793068,6.055113491027484E-16,-1.3823577699190182E-18,-2.935763271780073E-20,5.9688789883905594E-6,4.682124897097774E-19,-7.616493760638329E-19,2.0416770838906054E-21,-5.446660921426318E-23,-3.338913794702886E-24,6.344580195622353E-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAESAR_ALM_10.xml,EVENT_ID:CA-24001A-90094A-202312021836,2023-11-29T03:38:13.394,CAESAR,SAT_1,ALM_GEO_16140064,2023-12-02T18:37:14.729,4958.406650047359,725.2617030025928,606.3668974482305,4886.486416724001,583.4091121029154,-0.5147594649196308,-85.91488348092247,720.1547789616992,2023-11-29T01:39:00.427,2023-12-13T01:39:00.427,RTN,ELLIPSOID,50000.0,50000.0,50000.0,2023-12-02T18:36:06.128,2023-12-02T18:38:23.330,OBJECT1,00001,SATCAT,SAT_1,2024-001A,UNKNOWN,2024-001A_SAT_1_OPER_20231128T150500_S20231128T150000_E20231227T120000.jspoc,CALCULATED,YES,ITRF,OBJECT2,20923,SATCAT,GORIZONT 21,1990-094A,UNKNOWN,almLe20231127_110107Au20231127_055058,CALCULATED,NO,ITRF,EIGEN GL04S: 24D 24O,NONE,"MOON,SUN",YES,NO,1124.0197267558274,-5.500239153022335E-12,154128.12338390364,7.105427357601002E-15,-2.1316282072803006E-14,28201.915143362276,6.154676920021307E-16,-11.231591799192538,-3.469446951953614E-18,8.184661668103034E-4,0.08190932626692735,1.8255789430517125E-16,-2.0328790734103208E-20,1.711023702911113E-20,5.968878988330614E-6,-5.470447797406571E-20,8.923789402888938E-19,-2.030527622374368E-21,-4.648750685009924E-23,-2.8577450234256544E-23,1.6782753141459592E-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
